name,landmark_type,lng,lat
TESDA Automotive Accredited School,college_university,121.07681363,14.5610696
Pasig,shopping_center,121.08612029,14.56445335
University of Rizal System - Taytay Campus,college_university,121.12538215089224,14.555550163671413
Treston International School,college_university,121.05887004587886,14.551660559135572
Montessori Professional College,college_university,121.07608183,14.56639235
Chain Line Bikes,bicycle_shop,121.11061278,14.57258546
SM Megamall,shopping_center,121.0792783,14.5667269
Dirkstillery,college_university,121.12382917,14.57724173
Ortigas Meralco Theater,cinema,121.0636713,14.5770444
Hello Arcie Services,college_university,121.08142823,14.55992453
Big J Bikeshop Cainta,bicycle_shop,121.11910534,14.57698238
Storck Store,bicycle_shop,121.06067183769824,14.572961968971606
SM Woman Estancia,shopping_center,121.06399552556,14.576771267915
Ever Gotesco Cinemas,cinema,121.106436,14.582521
Imelda Bataan,shopping_center,121.08431266,14.55912251
UMak Help Desk,college_university,121.0606393278947,14.562533233663116
University of Makati Center for Alumni Affairs,college_university,121.06070118211066,14.562483685384173
Ayala Malls The 30th,shopping_center,121.06495334853797,14.580699661107035
Market'Market Ayala Malls,shopping_center,121.0614363,14.5545702
Robinsons Jaynith's Supermart,shopping_center,121.07951004,14.5510089
PLP Himig Chorale,college_university,121.0840432000006,14.563470550002956
EM Bike Shop,bicycle_shop,121.1216138,14.57689905
Ave Maldea frame builder,bicycle_shop,121.1147082,14.5767776
JE BikeShop,bicycle_shop,121.11462594,14.56749362
AGC Bike Accessories,bicycle_shop,121.08115569,14.56265895
Kamote University,college_university,121.0802186,14.5624227
5am9ers,bicycle_shop,121.10143169,14.56065404
Good Bike Pasig,bicycle_shop,121.08107347,14.57400326
Frandley Bikeshop,shopping_center,121.10885458,14.56594455
Rublou Market Place,shopping_center,121.12115792,14.57591426
Acquisitions Section Office,college_university,121.06074057,14.58064565
LuxeWaist,shopping_center,121.07184,14.56614
Phigo Electric Bike Trading,bicycle_shop,121.08400553,14.56145489
GoPedalPh Arcovia,bicycle_shop,121.07583622,14.57830065
University of Asia and the Pacific,college_university,121.06063489,14.58047743
Jay Pogi Bike Shop,bicycle_shop,121.076751,14.56935
Hamsun EV Pasig Branch,bicycle_shop,121.08410749,14.56130566
BikeStart,bicycle_shop,121.0785666,14.5581326
University of Makati,college_university,121.063832,14.550439
University of Rizal System-Cainta,college_university,121.11964570356082,14.57729367299703
Treston International College,college_university,121.05854522,14.55152678
JAEMEX Association - PLP Inc.,college_university,121.0749230423,14.561993772471
JPIA-UMak,college_university,121.05821228,14.562932970000006
Pwu-Cdcec Rizal,college_university,121.12915218357,14.581977869567
Culture Cycles Manila,bicycle_shop,121.06029,14.57182
JS Gaisano Tagum,shopping_center,121.06035551,14.57650169
Mall of Aisa,shopping_center,121.0659747,14.5574886
E.nopi Learning Center,college_university,121.08511065,14.57658785
Asian Institute of Computer Studies,college_university,121.06017805,14.57589127
UA&P - Department of Physical Education,college_university,121.06110692024,14.580878623415
Ortigas Cinemas Estancia,cinema,121.06474517,14.57650084
One Cainta College,college_university,121.11938304,14.57835662
ScienceStar Corporation,college_university,121.05943,14.58095
Tambay Cycling Hub,bicycle_shop,121.05799118,14.5675009
The American College of Chest Physicians,college_university,121.05720415,14.57807451
General Merchandise Bike Shop,bicycle_shop,121.1070092,14.56864873
Mystery Sack ni Angeline,shopping_center,121.08865314,14.55087465
UA&P CSA - Office of Student Mentoring,college_university,121.06077432632,14.580302349788
"Access Computer College, Pasig 1 Campus",college_university,121.0775193,14.56130355
Renz. Jr,college_university,121.07818,14.56219
Rosgon Commercial Center,shopping_center,121.11601318,14.57612808
Pamantasan ng Lungsod ng Pasig,college_university,121.07468984,14.56198423
"Metro Market2, Taguig",shopping_center,121.0881437,14.5677924
UMak Institute of Psychology,college_university,121.05909603,14.56366509
TESDA Accredited Competency Assessment Center,college_university,121.11436468,14.57958586
University of Luzon,college_university,121.0757,14.55618
Milo Bike Salon,bicycle_shop,121.07686924,14.56585132
"The Screening Room, Ortigas Cinema",cinema,121.06459221713334,14.576324620966666
FHEY Commercial Building by: FGA,shopping_center,121.12841,14.57155
SM Mega Mall,shopping_center,121.08309,14.55555
"DLSU Rufino Campus, Bonifacio Global City",college_university,121.058778,14.557997
All In General Merchandise,shopping_center,121.08781442,14.57191303
Graduate School of Public and Development Management,college_university,121.05830172,14.57871762
Robinson Galleria Ortigas,shopping_center,121.07186,14.57951
New ilog Cycle 1,bicycle_shop,121.07680301,14.56609196
UA&P University Student Government,college_university,121.0607609787,14.579895380058
Tambayan Ng Mga Cute,college_university,121.06742681436546,14.554842357583398
Opticolors,cinema,121.07071586,14.5552663024
Danoya's Party Needs,shopping_center,121.11824412,14.55286336
Robinsons Big R,cinema,121.12267054599,14.576549266124
Tokyo Tokyo Robinsons Metro East,shopping_center,121.07869,14.56005
Ayala Cinema 1 the 30th,cinema,121.06495214594,14.580959928059
TOSC Trading,shopping_center,121.07125252,14.56624741
Teampogi Bike Shop,bicycle_shop,121.07601906,14.55587246
Em - ey's BIKE SHOP,bicycle_shop,121.100135,14.561213
UA&P Center for Food and Agri Business - CFA,college_university,121.06051127958,14.58022577599
UA&P Kallos,college_university,121.0606876,14.5810613
Waminal Achievers Academy,college_university,121.07934971,14.56386408
AC Online Cart,bicycle_shop,121.07543032,14.5615032
One Stop Shop,shopping_center,121.12322101,14.57175758
Just For Kids Learning Center,college_university,121.11755502,14.5793241
UMak Occupational Health and Safety Office,college_university,121.06073988972867,14.562429037267453
Robinsons Galeria Cinema 7,cinema,121.07655233541,14.572247989222
Unimart Capitol Commons,shopping_center,121.06163109,14.5757813
Estancia at Capitol Commons,shopping_center,121.06336658261276,14.576177072246134
"999 Mall, Divisoria",shopping_center,121.0846691,14.568387
HTD Bike Shop Parts and Services,bicycle_shop,121.0814658,14.57182219
Cycle Supreme,bicycle_shop,121.08466335,14.562746
College of Veterinary Medicine,college_university,121.070823,14.5515718
Ortigas Residences,shopping_center,121.06317,14.57637
UMak College of Governance and Public Policy - Student Council,college_university,121.0606393278947,14.562533233663116
Bikespot Pasig,bicycle_shop,121.06030641,14.57142703
Spincycle.ph,bicycle_shop,121.12778195,14.58241889
International State College of the Philippines- Pasig City Campus,college_university,121.092094,14.552111263118
UA&P CSA - Office of Career Services,college_university,121.06075787875915,14.581149642736882
Pateros Technological College,college_university,121.0691123,14.55274628
Magic Siomai Station | Pasig,shopping_center,121.07980897,14.58105283
Team Pogi Bike Shop Quezon City,bicycle_shop,121.07666,14.56853
RaceHub Bicycle Cafe,bicycle_shop,121.07155376,14.57104005
S.J.B. Saint John Bosco I.A.S.,college_university,121.0762083,14.5659597
J Palma Professional Institute Inc.,college_university,121.06604693863,14.569659812837
Napico Multi-Purpose Cooperative,college_university,121.08501973339999,14.576464761484152
Asia Source iCollege,college_university,121.07603367,14.5623279
Global Life University,college_university,121.07636471,14.56632622
UA&P School of Media and Marketing,college_university,121.0606876,14.5810613
Watty Lovers International University - WLIU,college_university,121.06291522796023,14.563072224853025
ChainLine,bicycle_shop,121.11532025,14.58132847
Lucas Cyclezone,bicycle_shop,121.07895536,14.55080564
TESDA Accredited Competency Assessment Centers,college_university,121.06586536,14.56779607
Pasig Catholic College,college_university,121.07708721,14.55969436
999-shopping mall,shopping_center,121.0606414,14.5642788
City Cycling Bike Shop,bicycle_shop,121.08386581,14.58282636
E-Velo Electric Bikes,bicycle_shop,121.05868327,14.56772778
Pioneer Centre,shopping_center,121.05777745,14.57377318
Baptist Bible College of Asia Pacific,college_university,121.05930019,14.5805265
JRU Central Student Council,college_university,121.06136,14.5743
Pacific Place Ortigas Pasig City,shopping_center,121.06088790524117,14.582243689414664
University of Makati College of Technology Management,college_university,121.0633598,14.56051101
Drey's Online Bike Shop,bicycle_shop,121.08401554,14.58250255
La Consolacion College Pasig,college_university,121.09533464,14.56712295
UA&P Entrepreneurial Management,college_university,121.060859,14.580373
Ink-sthetics Tattoo Supplies,shopping_center,121.07577981,14.56410828
Ched,college_university,121.059846,14.582191
Rtu Cas Pasig,college_university,121.10016,14.57283
One Mercedes Plaza,shopping_center,121.08559548854828,14.568143144024468
Divisoria Mall,shopping_center,121.0573,14.56587
Colombo Plan Staff College,college_university,121.06673327,14.57970256
Cinema 2,cinema,121.065154,14.581174
University of Asia and the Pacific Public and International Affairs Office,college_university,121.06061218,14.5805226
SM MOA,shopping_center,121.08393278499705,14.570398613773296
Society of Human Resource Management - UMak,college_university,121.06073988972867,14.562429037267453
"Estancia Mall, Capitol Commons, Ortigas Center, Pasig City",shopping_center,121.06304736503668,14.576027758042992
NWOW - TAILG Electric Bicycles Philippines,bicycle_shop,121.07587938716132,14.563458452063362
Pasig Catholic College (Caniogan Campus),college_university,121.08189455,14.5705577
Korean English Education,college_university,121.05885519,14.57965061
Victoria Bazaar,shopping_center,121.07603246,14.56268189
Jan's Cycleworks,bicycle_shop,121.10440961,14.57215006
Creative Beginners Learning Center,college_university,121.10309328,14.57824214
Criminal Justice Student Organization,college_university,121.07957367075,14.572940451358
Navita General Merchandise,shopping_center,121.07679486,14.56999997
KNK Bikes,bicycle_shop,121.0760097,14.5632737
Yamaha Market Ave,bicycle_shop,121.08218989538,14.567440721414
College of Arts and Sciences Student Council - RTU Pasig,college_university,121.09188776744384,14.57517061400587
University of Asia and the Pacific School of Education and Human Development,college_university,121.06084819,14.58029857
UMak Institute of Psychology - Student Council,college_university,121.06065176153723,14.56252353431345
270th NROTC Unit - University of Makati,college_university,121.06063099569147,14.56253973352449
Montessori Professional College Pasig Branch,college_university,121.084331,14.576026
P. Pie's,shopping_center,121.06423539,14.5525891
AAA Shopping Center,shopping_center,121.10144,14.57624
Asian Institute of Certified Franchise Executive - AICFE,college_university,121.083,14.563
Harem Marco Sportswear,shopping_center,121.12096947,14.57645366
Robinsons Appliances,shopping_center,121.07485293,14.56608977
Robinsons Mall,shopping_center,121.117,14.5667
Arellano University - Andres Bonifacio Campus,college_university,121.0795921,14.57318548
Marketing Institute of the Philippines,college_university,121.06155234946577,14.582516481451236
Sm San Fernando Pampanga,shopping_center,121.06088,14.57797
Japan Surplus,shopping_center,121.08579114,14.576685
Primark Center Cainta,shopping_center,121.12953382,14.58234768
SG Electric Bike - Manila - Saige,bicycle_shop,121.10694962286875,14.568787004668927
JTO Trading Corporation,bicycle_shop,121.09506368637,14.575235230292
Asian Summit College Foundation,college_university,121.06542953,14.5712991
Kalokohan University,college_university,121.06473,14.55665
Ateneo Environmental Science Society,college_university,121.0843156,14.5766425
Amber Drive University Center,college_university,121.06142952,14.58024158
Gaciron,bicycle_shop,121.0943079,14.57318873
Imperial One Surplus Center,shopping_center,121.07608208,14.56622342
PapaDyak Bicycle Store,bicycle_shop,121.0753995,14.56310117
"DGA Training Institute, Inc.",college_university,121.11275698333075,14.57431755000082
UA&P BS Data Science,college_university,121.06075787875915,14.581149642736882
RTU - Pasig Campus Central Student Council,college_university,121.099568997,14.573187910733
Tesda Call Center Training Accredited School,college_university,121.06300939,14.58418298
Datapacific,college_university,121.063301,14.588425
Gamezone SilverCity,cinema,121.076162,14.584754
JFRL Enterprises,shopping_center,121.08190979,14.60652373
KPEC Study Center,college_university,121.07493205,14.5840007
KFC,shopping_center,121.1029105,14.5890396
Ultra7,cinema,121.0799996588466,14.610302426239572
Frontera Verde,shopping_center,121.07686789177,14.584338002746
Audiophile SM Mega Mall,shopping_center,121.05777,14.5829286
Sto. Tomas de Villanueva Parochial School,college_university,121.08303905,14.61355278
Bazaar City Philippines,shopping_center,121.11178737,14.59402995
PUP College of Education,college_university,121.10542,14.58391
Eastwood Citywalk 1,shopping_center,121.08090451,14.60923424
Santa Lucia East Grand Mall,shopping_center,121.09994449222695,14.617702191350613
SM Taytay,shopping_center,121.09893,14.60355
Robinson Metro East,shopping_center,121.09685700467153,14.58606817284671
AD Center Building,shopping_center,121.09187789,14.60973245
"Libis, Eastwood",shopping_center,121.08064,14.60888
IBM 1800 building Eastwood Libis,shopping_center,121.0800283648914,14.609347188610895
Robinsons Junction Big R,shopping_center,121.11367651,14.58645807
